,model_type,n_width,n_layers,l2_relative,time_fit,xlim_min,xlim_max,n_dim,n_points_train,n_points_test,random_seed
202,randomfeatures,64,2,0.19489239433483294,0.04510331153869629,-1,1,2,10000,10000,3
203,randomfeatures,64,2,0.11064331446622196,0.05150270462036133,-1,1,2,10000,10000,4
204,randomfeatures,64,2,0.20337567262975415,0.052867889404296875,-1,1,2,10000,10000,5
205,randomfeatures,101,2,0.12165029636482644,0.08734655380249023,-1,1,2,10000,10000,1
206,randomfeatures,101,2,0.19285028127584944,0.08676862716674805,-1,1,2,10000,10000,2
207,randomfeatures,101,2,0.2193029405935493,0.08825564384460449,-1,1,2,10000,10000,3
208,randomfeatures,101,2,0.12403840958753629,0.0865640640258789,-1,1,2,10000,10000,4
209,randomfeatures,101,2,0.14276575551487558,0.0865471363067627,-1,1,2,10000,10000,5
210,randomfeatures,161,2,0.13101398655104207,0.14349651336669922,-1,1,2,10000,10000,1
211,randomfeatures,161,2,0.16306621191538037,0.14282870292663574,-1,1,2,10000,10000,2
212,randomfeatures,161,2,0.16319966959476925,0.14364218711853027,-1,1,2,10000,10000,3
213,randomfeatures,161,2,0.15145454102274858,0.14593791961669922,-1,1,2,10000,10000,4
214,randomfeatures,161,2,0.1396003825331578,0.17688894271850586,-1,1,2,10000,10000,5
215,randomfeatures,256,2,0.20126423668106258,0.2443709373474121,-1,1,2,10000,10000,1
216,randomfeatures,256,2,0.15162417999939107,0.25340962409973145,-1,1,2,10000,10000,2
217,randomfeatures,256,2,0.14180789114775905,0.22961807250976562,-1,1,2,10000,10000,3
